id,cid,usn,ease,ivl,lastIvl,factor,time,type
1738593568434,1724592146565,1235,3,1,-600,1310,1135,0
1738593569505,1724592146586,1235,3,1,-600,1310,1066,0
1738593571547,1724592146577,1235,3,1,-600,1310,2036,0
1738593573432,1724592146583,1235,3,1,-600,1310,1880,0
1738593575396,1724592146592,1235,3,1,-600,1310,1959,0
1738593577098,1724592146595,1235,3,1,-600,1310,1696,0
1738593579940,1724592146589,1235,3,1,-600,1310,2837,0
1738593581026,1724592146598,1235,3,1,-600,1310,1079,0
1738672395079,1724592146601,1238,3,-600,-60,0,15075,0
1738672419575,1724592146604,1238,1,-60,-60,0,23419,0
1738672436260,1724592146607,1238,3,-600,-60,0,16680,0
1738672452859,1724592146610,1238,1,-60,-60,0,16593,0
1738672474313,1724592146613,1238,3,-600,-60,0,21445,0
1738672489854,1724592146616,1238,3,-600,-60,0,15535,0
1738672493009,1724592146604,1238,3,-600,-60,0,3149,0
1738672515533,1724592146619,1238,3,-600,-60,0,22524,0
1738672524708,1724592146622,1238,3,-600,-60,0,9167,0
1738672533064,1724592146610,1238,3,-600,-60,0,8350,0
1738672547920,1724592146625,1238,3,-600,-60,0,14850,0
1738672563478,1724592146628,1238,1,-60,-60,0,15551,0
1738672583852,1724592146631,1238,3,-600,-60,0,20365,0
1738672607888,1724592146634,1238,3,-600,-60,0,1925,0
1738672641310,1724592146637,1238,3,-600,-60,0,33405,0
1738672643322,1724592146628,1238,3,-600,-60,0,2007,0
1738672714741,1724592146640,1238,1,-60,-60,0,60000,0
1738672897955,1724592146643,1238,1,-60,-60,0,1631,0
1738673340653,1724592146640,1238,3,-600,-60,0,60000,0
1738673343773,1724592146643,1238,3,-600,-60,0,2578,0
1738673345234,1724592146601,1238,3,1,-600,1310,1450,0
1738673346672,1724592146607,1238,3,1,-600,1310,1427,0
1738673347923,1724592146616,1238,3,1,-600,1310,1246,0
1738673349700,1724592146613,1238,3,1,-600,1310,1771,0
1738673352644,1724592146604,1238,3,1,-600,1310,2939,0
1738673353905,1724592146622,1238,3,1,-600,1310,1254,0
1738673356151,1724592146610,1238,3,1,-600,1310,2242,0
1738673358505,1724592146619,1238,3,1,-600,1310,2341,0
1738673359954,1724592146625,1238,3,1,-600,1310,1443,0
1738673361382,1724592146634,1238,3,1,-600,1310,1423,0
1738673364366,1724592146631,1238,3,1,-600,1310,2979,0
1738673365983,1724592146637,1238,3,1,-600,1310,1611,0
1738673374245,1724592146628,1238,3,1,-600,1310,1284,0
1738673391286,1724592146646,1238,3,-600,-60,0,17023,0
1738673422852,1724592146649,1238,3,-600,-60,0,31561,0
1738673440864,1724592146652,1238,3,-600,-60,0,18004,0
1738673457293,1724592146655,1238,3,-600,-60,0,16421,0
1738673491368,1724592146658,1238,3,-600,-60,0,34069,0
1738673494847,1724592146592,1238,3,3,1,1310,3469,1
1738673506221,1724592146562,1238,3,4,1,1310,11363,1
1738673508595,1724592149329,1238,3,4,2,1300,2360,1
1738673510039,1724592148183,1238,3,19,7,1310,1438,1
1738673515411,1724592149838,1238,3,3,1,1300,5364,1
1738673523871,1724592146517,1238,3,3,1,1310,8455,1
1738673528479,1724592149850,1238,3,8,3,1300,4601,1
1738673529853,1724592148195,1238,3,16,7,1310,1364,1
1738673531845,1724592149749,1238,3,12,4,1310,1987,1
1738673535930,1724592146502,1238,3,3,1,1310,4075,1
1738673555872,1724592149847,1238,3,12,4,1310,19933,1
1738673558602,1724592149794,1238,3,12,4,1310,2727,1
1738673571599,1724592148948,1238,3,14,5,1310,6911,1
1738673574564,1724592146436,1238,3,8,3,1310,2953,1
1738673576468,1724592146484,1238,3,3,1,1310,1900,1
1738673593266,1724592150015,1238,1,-120,4,1300,12045,1
1738673599089,1724592146460,1238,3,9,3,1310,5818,1
1738673648222,1724592149137,1238,1,-120,2,1300,33305,1
1738673650174,1724592148246,1238,3,16,7,1310,1935,1
1738673653118,1724592149835,1238,3,12,4,1310,2939,1
1738673655320,1724592146583,1238,3,3,1,1310,2196,1
1738673657793,1724592149149,1238,3,8,4,1300,2464,1
1738673661908,1724592146598,1238,3,4,1,1310,4110,1
1738673666055,1724592146544,1238,1,-120,1,1300,4141,1
1738673668239,1724592146532,1238,3,3,1,1310,2179,1
1738673676094,1724592146577,1238,1,-120,1,1300,7851,1
1738673678493,1724592146490,1238,3,3,1,1310,2393,1
1738673681123,1724592149994,1238,3,10,4,1310,2626,1
1738673684391,1724592148141,1238,3,16,7,1310,3264,1
1738673686066,1724592149071,1238,3,12,4,1310,1670,1
1738673691386,1724592150027,1238,3,9,4,1310,5314,1
1738673693569,1724592146595,1238,3,3,1,1310,2178,1
1738673695497,1724592148108,1238,3,8,3,1310,1923,1
1738673702445,1724592146568,1238,3,3,1,1310,3486,1
1738673704078,1724592146529,1238,3,4,1,1310,1628,1
1738673706235,1724592146553,1238,3,3,1,1310,2152,1
1738673707991,1724592150035,1238,3,10,4,1310,1750,1
1738673710202,1724592146457,1238,3,9,3,1310,2205,1
1738673712623,1724592146508,1238,3,3,1,1310,2417,1
1738673714383,1724592146586,1238,3,4,1,1310,1755,1
1738673717405,1724592149940,1238,3,12,4,1310,3019,1
1738673723464,1724592146493,1238,3,3,1,1310,6054,1
1738673729557,1724592146556,1238,3,4,1,1310,2327,1
1738673731068,1724592146427,1238,3,9,3,1310,1505,1
1738673739145,1724592146571,1238,1,-120,1,1300,8072,1
1738673741951,1724592150015,1238,3,-720,-120,1300,2796,2
1738673744415,1724592149221,1238,3,6,2,1300,2459,1
1738673760015,1724592146433,1238,3,9,3,1310,10098,1
1738673764448,1724592146520,1238,3,4,1,1310,4427,1
1738673766769,1724592149116,1238,3,12,4,1310,2316,1
1738673770359,1724592149044,1238,3,7,3,1300,3586,1
1738673774305,1724592149137,1238,3,-720,-120,1300,1827,2
1738673776886,1724592146505,1238,3,4,1,1310,2572,1
1738673779420,1724592149782,1238,3,11,4,1310,2529,1
1738673782046,1724592150061,1238,3,11,4,1310,2621,1
1738673786352,1724592148318,1238,3,9,4,1300,4299,1
1738673788890,1724592146544,1238,3,-720,-120,1300,2533,2
1738673792694,1724592146478,1238,3,6,3,1310,3801,1
1738673795075,1724592146574,1238,3,4,1,1310,2375,1
1738673797410,1724592146559,1238,3,3,1,1310,2330,1
1738673801595,1724592146547,1238,3,4,1,1310,4180,1
1738673808362,1724592149880,1238,3,9,4,1310,6762,1
1738673810568,1724592146577,1238,3,-720,-120,1300,2201,2
1738673811931,1724592149209,1238,3,9,4,1310,1359,1
1738673815140,1724592149800,1238,3,9,4,1310,3204,1
1738673820221,1724592148912,1238,3,14,5,1310,5077,1
1738673827732,1724592148921,1238,3,14,5,1310,7506,1
1738673832945,1724592149901,1238,3,12,4,1310,2752,1
1738673837326,1724592150009,1238,3,12,4,1310,4376,1
1738673839555,1724592146565,1238,3,4,1,1310,2223,1
1738673841158,1724592146526,1238,3,3,1,1310,1598,1
1738673849466,1724592146523,1238,3,3,1,1310,8303,1
1738673851838,1724592146541,1238,3,4,1,1310,2366,1
1738673854598,1724592146580,1238,3,3,1,1310,2754,1
1738673863260,1724592146589,1238,3,4,1,1310,8659,1
1738673865868,1724592149943,1238,3,9,4,1310,2602,1
1738673868257,1724592148600,1238,3,10,4,1300,2382,1
1738673873204,1724592149233,1238,3,5,2,1300,4941,1
1738673875224,1724592146496,1238,3,4,1,1310,2016,1
1738673877185,1724592149841,1238,3,8,4,1310,1958,1
1738673879437,1724592149407,1238,3,11,4,1300,2247,1
1738673881409,1724592146472,1238,3,6,3,1310,1967,1
1738673883852,1724592148939,1238,3,12,4,1300,2440,1
1738673890280,1724592146571,1238,3,-720,-120,1300,6423,2
1738673901665,1724592146538,1238,1,-120,1,1300,11383,1
1738673914404,1724592149032,1238,3,10,4,1300,1671,1
1738673916365,1724592146424,1238,3,7,3,1310,1956,1
1738673918219,1724592146481,1238,3,3,1,1310,1848,1
1738673920226,1724592149518,1238,3,11,4,1300,2001,1
1738673923466,1724592146499,1238,3,4,1,1310,3235,1
1738673926221,1724592149874,1238,3,10,4,1310,2748,1
1738673936443,1724592146643,1238,3,1,-600,1310,10216,0
1738673938933,1724592146640,1238,3,1,-600,1310,2484,0
1738673940582,1724592146646,1238,3,1,-600,1310,1642,0
1738673942579,1724592146538,1238,3,-720,-120,1300,1993,2
1738673950025,1724592146649,1238,1,-60,-600,0,7439,0
1738673953038,1724592146658,1238,3,1,-600,1310,3007,0
1738673954161,1724592146649,1238,3,-600,-60,0,1116,0
1738673956743,1724592146655,1238,3,1,-600,1310,2577,0
1738673958042,1724592146652,1238,3,1,-600,1310,1295,0
1738673961067,1724592149137,1238,3,1,-720,1300,3019,2
1738673963468,1724592146544,1238,3,1,-720,1300,2395,2
1738673968107,1724592150015,1238,3,2,-720,1300,4634,2
1738673971237,1724592146571,1238,3,1,-720,1300,3126,2
1738675323161,1724592146538,1240,3,1,-720,1300,5236,2
1738675334499,1724592146649,1240,3,1,-600,1310,11337,0
1738675337022,1724592146577,1240,3,1,-720,1300,2522,2
1738708282715,1724592146661,1243,3,-600,-60,0,25116,0
1738708320561,1724592146664,1243,3,-600,-60,0,32940,0
1738708337241,1724592146667,1243,3,-600,-60,0,16653,0
1738708356080,1724592146670,1243,3,-600,-60,0,18831,0
1738708370944,1724592146673,1243,3,-600,-60,0,14857,0
1738708393537,1724592146676,1243,3,-600,-60,0,22586,0
1738708423459,1724592146679,1243,3,-600,-60,0,29913,0
1738708439641,1724592146682,1243,3,-600,-60,0,16176,0
1738708523580,1724592146685,1243,1,-60,-60,0,60000,0
1738708550601,1724592146688,1243,3,-600,-60,0,27012,0
1738709035525,1724592146691,1243,3,-600,-60,0,60000,0
1738709039501,1724592146685,1243,3,-600,-60,0,2955,0
1738709041665,1724592146661,1243,3,1,-600,1310,2162,0
1738709043710,1724592146664,1243,3,1,-600,1310,2040,0
1738709045977,1724592146676,1243,3,1,-600,1310,2264,0
1738709066303,1724592146694,1243,3,-600,-60,0,20319,0
1738709070456,1724592146679,1243,3,1,-600,1310,4149,0
1738709073098,1724592146667,1243,3,1,-600,1310,2634,0
1738709082486,1724592146682,1243,3,1,-600,1310,9383,0
1738709098225,1724592146697,1243,3,-600,-60,0,15726,0
1738709100427,1724592146670,1243,3,1,-600,1310,2194,0
1738709116561,1724592146700,1243,1,-60,-60,0,16121,0
1738709117939,1724592146673,1243,3,1,-600,1310,1370,0
1738709140027,1724592146703,1243,1,-60,-60,0,22080,0
1738709147773,1724592146706,1243,3,-600,-60,0,7740,0
1738709166808,1724592146709,1243,3,-600,-60,0,19028,0
1738709194551,1724592146712,1243,1,-60,-60,0,27728,0
1738709198088,1724592146700,1243,3,-600,-60,0,3531,0
1738709235274,1724592146715,1243,1,-60,-60,0,37178,0
1738709237655,1724592146703,1243,3,-600,-60,0,2374,0
1738709241209,1724592146688,1243,3,1,-600,1310,3549,0
1738709262305,1724592146718,1243,3,-600,-60,0,21088,0
1738709266278,1724592146712,1243,3,-600,-60,0,3969,0
1738709271082,1724592146715,1243,3,-600,-60,0,4797,0
1738709272588,1724592146691,1243,3,1,-600,1310,1500,0
1738709274282,1724592146697,1243,3,1,-600,1310,1687,0
1738709277976,1724592146685,1243,3,1,-600,1310,3688,0
1738709279810,1724592146706,1243,3,1,-600,1310,1828,0
1738709281648,1724592146694,1243,3,1,-600,1310,1831,0
1738709284126,1724592146709,1243,3,1,-600,1310,2471,0
1738709286920,1724592146703,1243,3,1,-600,1310,2787,0
1738709288925,1724592146700,1243,3,1,-600,1310,1999,0
1738709292349,1724592146712,1243,3,1,-600,1310,3416,0
1738709295539,1724592146715,1243,3,1,-600,1310,3181,0
1738709299291,1724592146718,1243,3,1,-600,1310,3746,0
1738760333413,1724592146721,1244,1,-60,-60,0,28424,0
1738760352894,1724592146724,1244,1,-60,-60,0,14532,0
1738760415334,1724592146727,1244,1,-60,-60,0,60000,0
1738760421018,1724592146721,1244,3,-600,-60,0,5669,0
1738760446935,1724592146730,1244,3,-600,-60,0,25911,0
1738760451292,1724592146724,1244,3,-600,-60,0,4351,0
1738760480054,1724592146733,1244,3,-600,-60,0,28756,0
1738760482572,1724592146727,1244,3,-600,-60,0,2511,0
1738760497682,1724592146736,1244,1,-60,-60,0,15105,0
1738760518642,1724592146739,1244,1,-60,-60,0,20955,0
1738760550431,1724592146742,1244,1,-60,-60,0,31783,0
1738760603218,1724592146745,1244,1,-60,-60,0,52772,0
1738760606219,1724592146736,1244,1,-60,-60,0,2995,0
1738760608553,1724592146739,1244,3,-600,-60,0,2328,0
1738760639555,1724592146748,1244,1,-60,-60,0,31000,0
1738760642726,1724592146742,1244,3,-600,-60,0,2567,0
1738760678929,1724592146751,1244,3,-600,-60,0,36196,0
1738760682377,1724592146736,1244,3,-600,-60,0,3442,0
1738760689993,1724592146745,1244,3,-600,-60,0,7609,0
1738760726333,1724592146754,1244,1,-60,-60,0,36334,0
1738760729049,1724592146748,1244,3,-600,-60,0,2702,0
1738760765063,1724592146757,1244,3,-600,-60,0,36006,0
1738760802541,1724592146760,1244,1,-60,-60,0,37471,0
1738760808322,1724592146754,1244,3,-600,-60,0,5773,0
1738760835586,1724592146763,1244,3,-600,-60,0,27258,0
1738760843724,1724592146766,1244,3,-600,-60,0,8131,0
1738760852751,1724592146769,1244,3,-600,-60,0,9014,0
1738760878611,1724592146772,1244,1,-60,-60,0,25853,0
1738760881439,1724592146760,1244,3,-600,-60,0,2821,0
1738760931568,1724592146775,1244,1,-60,-60,0,50122,0
1738760997140,1724592146778,1244,3,-600,-60,0,25549,0
1738760999926,1724592146772,1244,3,-600,-60,0,2778,0
1738761002704,1724592146775,1244,3,-600,-60,0,2772,0
1738761019233,1724592146619,1244,3,3,1,1310,16519,1
1738761022090,1724592146649,1244,3,3,1,1310,2848,1
1738761024756,1724592146628,1244,3,3,1,1310,2660,1
1738761032488,1724592146439,1244,1,-120,4,1300,7726,1
1738761034828,1724592146454,1244,3,11,4,1310,2327,1
1738761036737,1724592146679,1244,3,4,1,1310,1903,1
1738761038993,1724592146676,1244,3,3,1,1310,2252,1
1738761048158,1724592148411,1244,1,-120,6,1300,9158,1
1738761053376,1724592148180,1244,3,23,8,1310,5205,1
1738761055587,1724592146709,1244,3,4,1,1310,2207,1
1738761061183,1724592146703,1244,3,4,1,1310,5593,1
1738761062838,1724592146646,1244,3,3,1,1310,1648,1
1738761064921,1724592148393,1244,3,14,5,1300,2080,1
1738761067556,1724592149641,1244,3,11,4,1300,2627,1
1738761069113,1724592146670,1244,3,3,1,1310,1549,1
1738761071223,1724592146700,1244,3,4,1,1310,2100,1
1738761074171,1724592146712,1244,3,4,1,1310,2939,1
1738761078898,1724592146682,1244,3,3,1,1310,4722,1
1738761083793,1724592146688,1244,3,4,1,1310,4891,1
1738761088614,1724592149341,1244,3,14,5,1310,4817,1
1738761095920,1724592148270,1244,3,18,8,1310,4340,1
1738761100190,1724592148951,1244,3,17,6,1310,4263,1
1738761101851,1724592146634,1244,3,4,1,1310,1654,1
1738761108457,1724592149797,1244,3,12,4,1300,6598,1
1738761111127,1724592146430,1244,3,12,4,1310,2659,1
1738761113171,1724592149296,1244,3,13,5,1310,2033,1
1738761115396,1724592149191,1244,3,12,5,1310,2218,1
1738761117110,1724592146724,1244,3,1,-600,1310,1710,0
1738761119898,1724592146640,1244,3,3,1,1310,2781,1
1738761126988,1724592148690,1244,3,14,6,1300,7082,1
1738761136635,1724592146730,1244,3,1,-600,1310,9640,0
1738761139088,1724592146616,1244,3,4,1,1310,2445,1
1738761657349,1724592146781,1245,1,-60,-60,0,60000,0
1738761665176,1724592146439,1245,3,-720,-120,1300,5046,2
1738761826678,1724592146721,1245,3,1,-600,1310,60000,0
1738761834676,1724592148411,1245,3,-720,-120,1300,7983,2
1738761838133,1724592146733,1245,3,1,-600,1310,3450,0
1738761841604,1724592146727,1245,3,1,-600,1310,3466,0
1738761843402,1724592146739,1245,3,1,-600,1310,1792,0
1738761845944,1724592146745,1245,3,1,-600,1310,2537,0
1738761848550,1724592146742,1245,3,1,-600,1310,2599,0
1738761851060,1724592146751,1245,3,1,-600,1310,2505,0
1738761853236,1724592146748,1245,3,1,-600,1310,2171,0
1738761855409,1724592146736,1245,3,1,-600,1310,2167,0
1738761857202,1724592146757,1245,3,1,-600,1310,1787,0
1738761858428,1724592146766,1245,3,1,-600,1310,1218,0
1738761865302,1724592146754,1245,3,1,-600,1310,6868,0
1738761867038,1724592146769,1245,3,1,-600,1310,1729,0
1738761872947,1724592146763,1245,3,1,-600,1310,5901,0
1738761875900,1724592146760,1245,3,1,-600,1310,2947,0
1738761879240,1724592146778,1245,3,1,-600,1310,3329,0
1738761883059,1724592146775,1245,3,1,-600,1310,3815,0
1738761884832,1724592146772,1245,3,1,-600,1310,1767,0
1738761887590,1724592146781,1245,3,-600,-60,0,2751,0
1738761915543,1724592146784,1245,3,-600,-60,0,27943,0
1738761927112,1724592146787,1245,3,-600,-60,0,11566,0
1738761947045,1724592146790,1245,1,-60,-60,0,19927,0
1738761970609,1724592146793,1245,3,-600,-60,0,23559,0
1738761993975,1724592146796,1245,1,-60,-60,0,22759,0
1738762026706,1724592146799,1245,1,-60,-60,0,32724,0
1738762028473,1724592146790,1245,3,-600,-60,0,1755,0
1738762049714,1724592146802,1245,1,-60,-60,0,21236,0
1738762058538,1724592146805,1245,3,-600,-60,0,8815,0
1738762077294,1724592146808,1245,3,-600,-60,0,18749,0
1738762080928,1724592146796,1245,3,-600,-60,0,3628,0
1738762104910,1724592146811,1245,3,-600,-60,0,23974,0
1738762106989,1724592146799,1245,3,-600,-60,0,2074,0
1738762122198,1724592146814,1245,3,-600,-60,0,15203,0
1738762130910,1724592146802,1245,3,-600,-60,0,8705,0
1738762173465,1724592146817,1245,3,-600,-60,0,42548,0
1738762190356,1724592146820,1245,3,-600,-60,0,16886,0
1738762214192,1724592146823,1245,3,-600,-60,0,23828,0
1738762224337,1724592146826,1245,3,-600,-60,0,10139,0
1738762294001,1724592146829,1245,3,-600,-60,0,60000,0
1738762329513,1724592146832,1245,3,-600,-60,0,35000,0
1738762351695,1724592146835,1245,3,-600,-60,0,22175,0
1738762380445,1724592146838,1245,3,-600,-60,0,28737,0
1738762397222,1724592148777,1245,3,14,6,1310,1593,1
1738762411309,1724592146607,1245,1,-120,1,1300,14070,1
1738762414390,1724592149011,1245,3,15,6,1310,3077,1
1738762416686,1724592148846,1245,3,13,6,1310,2286,1
1738762418506,1724592146694,1245,3,3,1,1310,1814,1
1738762419984,1724592146601,1245,3,4,1,1310,1466,1
1738762424166,1724592146664,1245,3,3,1,1310,4175,1
1738762429909,1724592146715,1245,3,3,1,1310,5737,1
1738762433326,1724592146685,1245,3,4,1,1310,3408,1
1738762437767,1724592149005,1245,3,11,5,1300,4434,1
1738762440306,1724592146448,1245,3,12,4,1310,2532,1
1738762442963,1724592149137,1245,3,4,1,1300,2644,1
1738762445262,1724592146466,1245,3,10,4,1310,2294,1
1738762449685,1724592148942,1245,3,17,6,1310,4417,1
1738762451396,1724592146652,1245,3,4,1,1310,1704,1
1738762454162,1724592146631,1245,3,3,1,1310,2761,1
1738762457777,1724592148780,1245,3,15,6,1310,3609,1
1738762463084,1724592146643,1245,3,3,1,1310,5300,1
1738762464735,1724592146673,1245,3,4,1,1310,1639,1
1738762476520,1724592146610,1245,1,-120,1,1300,11779,1
1738762478731,1724592146637,1245,3,3,1,1310,2204,1
1738762481095,1724592148969,1245,3,15,6,1310,2353,1
1738762486055,1724592149877,1245,3,9,4,1300,4955,1
1738762489316,1724592148207,1245,3,18,8,1310,3246,1
1738762492750,1724592146442,1245,3,12,4,1310,3426,1
1738762494808,1724592146463,1245,3,11,4,1310,2047,1
1738762498267,1724592146718,1245,3,4,1,1310,3452,1
1738762504966,1724592146625,1245,1,-120,1,1300,6691,1
1738762510261,1724592146577,1245,3,3,1,1300,5290,1
1738762512663,1724592146661,1245,3,3,1,1310,2392,1
1738762514377,1724592146691,1245,3,3,1,1310,1708,1
1738803154520,1724592146607,1249,3,-720,-120,1300,4113,2
1738803166036,1724592146439,1249,3,2,-720,1300,7166,2
1738803168316,1724592146784,1249,3,1,-600,1310,2272,0
1738803174957,1724592146781,1249,3,1,-600,1310,6635,0
1738803177569,1724592146610,1249,3,-720,-120,1300,2607,2
1738803179504,1724592146787,1249,3,1,-600,1310,1929,0
1738803183779,1724592148411,1249,3,3,-720,1300,4270,2
1738803193485,1724592146625,1249,3,-720,-120,1300,9697,2
1738803195553,1724592146793,1249,3,1,-600,1310,2062,0
1738803198247,1724592146790,1249,3,1,-600,1310,2689,0
1738803200522,1724592146808,1249,3,1,-600,1310,2270,0
1738803203651,1724592146796,1249,3,1,-600,1310,3123,0
1738803207245,1724592146802,1249,3,1,-600,1310,3587,0
1738803208528,1724592146805,1249,3,1,-600,1310,1278,0
1738803209839,1724592146814,1249,3,1,-600,1310,1305,0
1738803211350,1724592146811,1249,3,1,-600,1310,1506,0
1738803215710,1724592146799,1249,3,1,-600,1310,4351,0
1738803218134,1724592146817,1249,3,1,-600,1310,2419,0
1738803219320,1724592146826,1249,3,1,-600,1310,1180,0
1738803226848,1724592146820,1249,3,1,-600,1310,7523,0
1738803228826,1724592146832,1249,3,1,-600,1310,1973,0
1738803231561,1724592146829,1249,3,1,-600,1310,2727,0
1738803232891,1724592146823,1249,3,1,-600,1310,1323,0
1738803234880,1724592146835,1249,3,1,-600,1310,1982,0
1738803237147,1724592146838,1249,3,1,-600,1310,2262,0
1738803253441,1724592146469,1249,3,12,4,1310,16276,1
1738803257379,1724592146622,1249,3,3,1,1310,3931,1
1738803260179,1724592148261,1249,3,21,8,1310,2794,1
1738803268603,1724592146538,1249,3,3,1,1300,8411,1
1738803271395,1724592146658,1249,3,4,1,1310,2785,1
1738803279531,1724592146604,1249,1,-120,1,1300,8131,1
1738803281317,1724592148978,1249,3,16,6,1310,1775,1
1738803292632,1724592148909,1249,3,14,6,1310,6277,1
1738803298053,1724592146571,1249,3,4,1,1300,5416,1
1738803300998,1724592146451,1249,3,9,4,1310,2938,1
1738803315588,1724592149647,1249,1,-120,2,1300,14584,1
1738803317009,1724592146706,1249,3,3,1,1310,1416,1
1738803319379,1724592146667,1249,3,3,1,1310,2363,1
1738803321456,1724592146613,1249,3,4,1,1310,2071,1
1738803323632,1724592146475,1249,3,10,4,1310,2171,1
1738803325054,1724592146655,1249,3,3,1,1310,1415,1
1738803328080,1724592146445,1249,3,9,4,1310,3021,1
1738803333375,1724592146544,1249,3,3,1,1300,5291,1
1738803342415,1724592148888,1249,3,15,6,1310,9034,1
1738803343720,1724592146697,1249,3,3,1,1310,1301,1
1738803345292,1724592146604,1249,3,-720,-120,1300,1563,2
1738803347176,1724592149647,1249,3,-720,-120,1300,1879,2
1738803349639,1724592146625,1249,3,1,-720,1300,2455,2
1738803353312,1724592146607,1249,3,1,-720,1300,3668,2
1738803354766,1724592146610,1249,3,1,-720,1300,1447,2
1738803356090,1724592146604,1249,3,1,-720,1300,1314,2
1738803357322,1724592149647,1249,3,1,-720,1300,1226,2
1738849685308,1724592146841,1253,1,-60,-60,0,22036,0
1738849704376,1724592146844,1253,3,-600,-60,0,19058,0
1738849722446,1724592146847,1253,3,-600,-60,0,18060,0
1738849747082,1724592146850,1253,3,-600,-60,0,24623,0
1738849749692,1724592146841,1253,3,-600,-60,0,2596,0
1738849863409,1724592146853,1253,1,-60,-60,0,60000,0
1738849879722,1724592146856,1253,3,-600,-60,0,16304,0
1738849899273,1724592146859,1253,1,-60,-60,0,19537,0
1738849932024,1724592146862,1253,3,-600,-60,0,32745,0
1738849934678,1724592146853,1253,3,-600,-60,0,2643,0
1738849941989,1724592146865,1253,3,-600,-60,0,7304,0
1738849956222,1724592146868,1253,3,-600,-60,0,14225,0
1738849976451,1724592146871,1253,3,-600,-60,0,20217,0
1738849987783,1724592146859,1253,3,-600,-60,0,5072,0
1738850007193,1724592146874,1253,1,-60,-60,0,19385,0
1738850024550,1724592146877,1253,1,-60,-60,0,17343,0
1738850043159,1724592146880,1253,1,-60,-60,0,18601,0
1738850058918,1724592146883,1253,1,-60,-60,0,15751,0
1738850075315,1724592146886,1253,3,-600,-60,0,16393,0
1738850077264,1724592146874,1253,3,-600,-60,0,1942,0
1738850088740,1724592146889,1253,3,-600,-60,0,11468,0
1738850099932,1724592146892,1253,3,-600,-60,0,11182,0
1738850102323,1724592146877,1253,3,-600,-60,0,2386,0
1738850112939,1724592146895,1253,3,-600,-60,0,10610,0
1738850114418,1724592146880,1253,3,-600,-60,0,1473,0
1738850136383,1724592146898,1253,3,-600,-60,0,21957,0
1738850139396,1724592146883,1253,3,-600,-60,0,3005,0
1738850142472,1724592148783,1253,3,19,7,1310,3051,1
1738850144151,1724592146778,1253,3,4,1,1310,1665,1
1738850145525,1724592146784,1253,3,3,1,1310,1368,1
1738850151056,1724592149143,1253,3,16,6,1310,5525,1
1738850157710,1724592146751,1253,3,3,1,1310,6643,1
1738850165083,1724592149134,1253,1,-120,6,1300,7367,1
1738850167338,1724592146739,1253,3,3,1,1310,2248,1
1738850169740,1724592146745,1253,3,4,1,1310,2397,1
1738850172110,1724592150015,1253,3,5,2,1300,2364,1
1738850175542,1724592146748,1253,3,3,1,1310,3423,1
1738850177479,1724592146607,1253,3,4,1,1300,1931,1
1738850180963,1724592146826,1253,3,3,1,1310,3477,1
1738850185421,1724592146805,1253,3,4,1,1310,4453,1
1738850188422,1724592146604,1253,3,4,1,1300,2993,1
1738850190672,1724592149131,1253,3,16,6,1310,2244,1
1738850192741,1724592146832,1253,3,4,1,1310,2064,1
1738850196838,1724592146721,1253,1,-120,1,1300,4091,1
1738850204986,1724592146790,1253,3,3,1,1310,4392,1
1738850234529,1724592149326,1253,3,15,6,1310,29532,1
1738850238132,1724592149074,1253,3,16,6,1310,3597,1
1738850240191,1724592149197,1253,3,13,6,1310,2054,1
1738850248327,1724592146736,1253,3,4,1,1310,8131,1
1738850251000,1724592148186,1253,3,22,9,1310,2666,1
1738850252497,1724592146820,1253,3,4,1,1310,1486,1
1738850263157,1724592146730,1253,3,4,1,1310,10655,1
1738850266739,1724592146742,1253,3,4,1,1310,3576,1
1738850270025,1724592148885,1253,3,16,6,1300,3281,1
1738850277641,1724592146781,1253,3,3,1,1310,7610,1
1738850281630,1724592149371,1253,3,13,6,1310,3984,1
1738850285740,1724592148297,1253,3,21,9,1310,4105,1
1738850287694,1724592148177,1253,3,21,9,1310,1948,1
1738850289500,1724592146793,1253,3,4,1,1310,1800,1
1738850293140,1724592149362,1253,3,16,6,1310,3633,1
1738850296492,1724592146727,1253,3,3,1,1310,3347,1
1738850301805,1724592149173,1253,3,17,6,1310,5307,1
1738850331544,1724592149767,1253,3,10,4,1300,29735,1
1738850341069,1724592149134,1253,3,-720,-120,1300,9518,2
1738850344250,1724592146721,1253,3,-720,-120,1300,3171,2
1738850345973,1724592146847,1253,3,1,-600,1310,1718,0
1738850355767,1724592146835,1253,3,3,1,1310,4293,1
1738850361192,1724592146796,1253,3,3,1,1310,5420,1
1738850362543,1724592146814,1253,3,4,1,1310,1346,1
1738850368297,1724592146733,1253,3,4,1,1310,5749,1
1738850370440,1724592149140,1253,3,16,6,1310,2138,1
1738850372621,1724592146799,1253,3,3,1,1310,2174,1
1738850380589,1724592149647,1253,1,-120,1,1300,7957,1
1738850382207,1724592146769,1253,3,3,1,1310,1611,1
1738850384888,1724592146757,1253,3,4,1,1310,2676,1
1738850386373,1724592146838,1253,3,3,1,1310,1480,1
1738850387719,1724592146811,1253,3,3,1,1310,1341,1
1738850394173,1724592149239,1253,3,17,6,1310,6450,1
1738850395221,1724592146766,1253,3,4,1,1310,1042,1
1738850396486,1724592149128,1253,3,14,6,1310,1259,1
